Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsQty,DefectsDescriptionqty,Defects %,DefectStatus,Check,FPY,DPPM
45535,35,August,2024,QCII-14,X6525B,,64,10,,,Scanned,QCII,0.84375,156250
45535,35,August,2024,QCII-14,X6525B,,64,3,,,Un-scanned,QCII,0.953125,46875
45535,35,August,2024,QCII-18,KJ7,,145,4,,,Scanned,QCII,0.972413793,27586.2069
45535,35,August,2024,QCII-18,KJ7,,145,0,,,Un-scanned,QCII,1,0
45535,35,August,2024,QCII-18,X6836,,145,4,,,Scanned,QCII,0.972413793,27586.2069
45535,35,August,2024,QCII-18,X6836,,145,0,,,Un-scanned,QCII,1,0
45535,35,August,2024,P02,X6525B,,3250,1,,,Scanned,Packing,0.999692308,307.6923077
45535,35,August,2024,P02,X6525B,,3250,93,,,Un-scanned,Packing,0.971384615,28615.38462
45535,35,August,2024,P03,BG6,,20,1,,,Scanned,Packing,0.95,50000
45535,35,August,2024,P03,BG6,,20,0,,,Un-scanned,Packing,1,0
45535,35,August,2024,P04,BG7,,1400,0,,,Scanned,Packing,1,0
45535,35,August,2024,P04,BG7,,1400,45,,,Un-scanned,Packing,0.967857143,32142.85714
45535,35,August,2024,P05,BG7,,1313,1,,,Scanned,Packing,0.999238385,761.614623
45535,35,August,2024,P05,BG7,,1313,46,,,Un-scanned,Packing,0.964965727,35034.27266
45535,35,August,2024,P06,X6528,,19,0,,,Scanned,Packing,1,0
45535,35,August,2024,P06,X6528,,19,0,,,Un-scanned,Packing,1,0
45535,35,August,2024,P07,X6525,,3600,0,,,Scanned,Packing,1,0
45535,35,August,2024,P07,X6525,,3600,0,,,Un-scanned,Packing,1,0
45535,35,August,2024,P02,KJ7,,92,0,,,Scanned,Packing,1,0
45535,35,August,2024,P02,KJ7,,92,0,,,Un-scanned,Packing,1,0
45535,35,August,2024,P03,CL6,,1273,0,,,Scanned,Packing,1,0
45535,35,August,2024,P03,CL6,,1273,41,,,Un-scanned,Packing,0.967792616,32207.38413
45535,35,August,2024,P03,KJ7,,152,0,,,Scanned,Packing,1,0
45535,35,August,2024,P03,KJ7,,152,0,,,Un-scanned,Packing,1,0
45505,31,August,2024,QCII-12,BG7,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Battery cover extra material,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Already repair,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Distance sensor not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-12,BG7,Already repair,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Up housing damage,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,not detect thefinger print,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Drive Fail,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Drive Fail,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,A663LC,SIM Slot Deform,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,A663LC,phone screen Display abnormal,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,A663LC,GPS fail,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-18,A663LC,The receiver net deformed and dropped the paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,TP scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Decorative shell off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Charging failure,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-02,BG7,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-06,BG6,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-06,BG6,Torch/Flash Light Color Change,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-06,BG6,Battery/USB Connector not fixed properly,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Back Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Back Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,B.Camera Spot,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Front Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Front Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,Front Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-01,A665L,One Earphone not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,TP scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Camera lens scratches,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,TP scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Side key damage,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,One Earphone not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Camera lens scratches,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,The receiver net deformed and dropped the paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,B.Camera Spot,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Front Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,The receiver net deformed and dropped the paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Power key abnormal,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Flashlight missing ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Side key damage,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Torch/Flash Light Color Change,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Decorative shell off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Power key abnormal,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Power key abnormal,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Power key abnormal,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Side key fail,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera lens scratches,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Side key fail,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Decorative shell off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Decorative shell off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Camera not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-10,X6528,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,not detect thefinger print,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Camera not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Camera not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Drive Fail,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Camera not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Camera not working,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,not detect thefinger print,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Vibration fail/continuous,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Material Code Change ,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Camera lens scratches,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,TP scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-14,BG6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Camera lens scratches,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Mid housing scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Decorative shell off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-05,X6837,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-07,BG6,not detect thefinger print,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-07,BG6,Battery cover gap too large,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Mi housing off paint,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,decorate shell scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Speakersnoise/lowvolume,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Battery cover scratch,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Camera particle,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Torch/Flash Light Color Change,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Aging less item/parameter error,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Aging less item/parameter error,,,1,,Scanned,QCII,,
45505,31,August,2024,QCII-08,A665L,Charging failure,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-05,X6837,Material Code Change ,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-05,X6837,Camera not working,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-05,X6837,Camera not working,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-05,X6837,Power not on/auto restart,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,Mid housing scratch,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,Mi housing off paint,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,phone screen Display abnormal,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,decorate shell scratch,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-08,A665L,Back Camera Blur/Fuziness,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-09,X6525,Camera not working,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-09,X6525,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-04,X6525,Mi housing off paint,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-04,X6525,Mi housing off paint,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-04,X6525,Camera lens scratches,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-04,X6525,Battery cover scratch,,,1,,Scanned,QCII,,
45506,31,August,2024,QCII-04,X6525,GPS fail,,,1,,Scanned,QCII,,
